stop_id,stop_name,stop_lat,stop_lon,parent_station
101481,Royal Oak at Blenkinsop (WB),48.503661,-123.355144,
101482,Stornoway at Strathdee (SB),48.418576,-123.496393,
101483,Cordova Bay at Lavinia (EB),48.50329,-123.349516,
101484,Selwyn at Wynwood (SB),48.453111,-123.486504,
101485,Cordova Bay at Lavinia (WB),48.503433,-123.349561,
101486,Kelly at Metchosin (EB),48.43582,-123.494748,
101487,Cairndale at Willowdale (EB),48.419873,-123.497214,
101488,Kelly at Metchosin (WB),48.436243,-123.495933,
101489,Westshore Pkwy AT Kettle Lake Dr (NB),48.45412479,-123.5413988,
101490,Interurban at Viaduct Ave W (SB),48.4984,-123.419382,
101491,Westshore Pkwy at Kettle Lake Dr (SB),48.45369111,-123.5416975,
101492,Selwyn at Leckfield (NB),48.455696,-123.486663,
101493,Interurban at Viaduct Ave W (NB),48.499104,-123.419156,
101494,Selwyn at Mill Hill (EB),48.456026,-123.48708,
101495,Cairndale at Brenda (EB),48.42033954,-123.4992289,
101496,Wishart 3480 block (NB),48.411773,-123.498551,
101497,Sooke at Carran (EB),48.431978,-123.49793,
101498,Stornoway at Rothnie (WB),48.418969,-123.499466,
101499,Metchosin at Pelican (EB),48.398534,-123.494515,
101500,Quayle at Beaver (EB),48.501412,-123.413928,
101501,Sooke 4110 block (SB),48.411325,-123.585872,
101502,Duke Rd E at Haystock (NB),48.397117,-123.495453,
101503,Beaver at Quayle (SB),48.50160972,-123.4138242,
101504,Metchosin at Pelican (WB),48.398586,-123.495421,
101505,Sooke at Lynnlark (WB),48.431674,-123.498887,
101506,Duke Rd E at Haystock (SB),48.396819,-123.495729,
101507,Goldstream at Granderson (EB),48.44691118,-123.4940633,
101508,Wishart at Bunker (NB),48.409399,-123.499852,
101509,Kelly at Pickford (EB),48.436785,-123.498571,
101510,Selwyn at Wentwich (WB),48.456685,-123.488866,
101511,Latoria at Wishart (WB),48.406468,-123.500968,
101512,Cordova Bay at Mysty (SB),48.50615,-123.355375,
101513,Goldstream at Aldwynd (WB),48.447092,-123.494238,
101514,Cordova Bay at Timber (WB),48.506823,-123.356101,
101515,Stornoway at Cairndale (NB),48.42098,-123.501573,
101516,Veteran Memorial 2820 block (NB),48.446086,-123.496026,
101517,Duke Rd E at Dutnall (NB),48.393609,-123.495685,
101518,Selwyn at Wentwich (EB),48.457047,-123.489868,
101519,Kelly at Pickford (WB),48.437183,-123.499636,
101520,Veteran Memorial at Station (SB),48.445968,-123.496502,
101521,Veteran Memorial at Hoffman (NB),48.45024188,-123.4950546,
101522,Duke Rd E at Dutnall (SB),48.393054,-123.496082,
101523,Cordova Bay at Galey (SB),48.508327,-123.358108,
101524,Beaver Lake at West Saanich (EB),48.505009,-123.407911,
101525,Veteran Memorial at Percy (SB),48.450416,-123.495443,
101526,Quayle at Elk (EB),48.502636,-123.418572,
101527,Veteran Memorial at Allandale (SB),48.428033,-123.502333,
101528,Quayle at Elk (WB),48.502746,-123.41852,
101529,Cordova Bay at Galey (NB),48.508504,-123.35809,
101530,Veteran Memorial 3240 block (NB),48.430473,-123.502821,
101531,Veteran Memorial at Cairndale (NB),48.421908,-123.503796,
101532,Cairndale at Veteran Memorial (EB),48.421284,-123.503608,
101533,Latoria at Pondside (EB),48.406604,-123.502465,
101534,Langford Exchange Bay B,48.445454,-123.505016,800003
101535,Veteran Memorial Pky (NB),48.452507,-123.495186,
101536,Beaver at West Saanich (WB),48.50512919,-123.408011,
101537,Duke Rd E at Chapel Heights (NB),48.390961,-123.496998,
101538,Elk Lake at Beaver Lake (NB),48.509524,-123.384475,
101539,Goldstream at Bryn Maur (EB),48.448091,-123.497393,
101540,Elk Lake at Beaver Lake (SB),48.509243,-123.384725,
101541,Strandlund at Duncan (WB),48.45683241,-123.4927996,
101542,Langford Exchange Bay C,48.44553,-123.504662,800003
101543,Strandlund at Duncan (EB),48.456623,-123.493457,
101544,Treanor at Rockcliffe (WB),48.465595,-123.486783,
101545,Duke Rd E at Chapel Heights (SB),48.39049181,-123.4975342,
101546,Goldstream at Claude (WB),48.44892,-123.498993,
101547,Goldstream at 1200 Block (WB),48.45049009,-123.5264508,
101548,Sooke at Fulton (NB),48.429915,-123.505562,
101549,Langofrd Parkway at Eagle Ridge Arena,48.44336339,-123.519644,
101550,Cordova Bay at Sunnygrove (SB),48.510675,-123.361719,
101551,Duke Rd E 3770 block (NB),48.389154,-123.498294,
101552,Sooke at Fulton (EB),48.429695,-123.505433,
101553,Veteran Memorial 2920 block (SB),48.440947,-123.503014,
101554,Cordova Bay at Sunnygrove (NB),48.51088,-123.361627,
101555,Phelps at Heather Ann (EB),48.467295,-123.487023,
101556,Langofrd Parkway at Eagle Ridge Arena,48.44353586,-123.5205287,
101557,Veteran Memorial at Kelly (NB),48.439048,-123.504101,
101558,Goldstream AT 1170 Block (WB),48.44987614,-123.5244274,
101559,Veteran Memorial at Trans-Canada Hwy (NB),48.455526,-123.496421,
101560,Peatt 2700 block (NB),48.452723,-123.498484,
101561,Peatt at Arncote (NB),48.454504,-123.4975,
101562,Veteran Memorial 3020 block (SB),48.43746,-123.504779,
101563,Duke Rd E 3790 block (SB),48.388621,-123.498859,
101564,Peatt at Goldstream (NB),48.450102,-123.500075,
101565,Langford Parkway at Westhills Stadium,48.44394668,-123.5268946,
101566,Peatt 2710 block (SB),48.452536,-123.4988,
101567,Kelly at Veteran Memorial (WB),48.438299,-123.505368,
101568,Peatt at Arncote (SB),48.454571,-123.497635,
101569,Peatt at Goldstream (SB),48.449849,-123.500448,
101570,Latoria 570 block (WB),48.407565,-123.506998,
101571,Latoria 570 block (EB),48.407424,-123.507052,
101572,Veteran Memorial at Strandlund (SB),48.454506,-123.496217,
101573,Langford Exchange Bay A,48.445321,-123.505737,800003
101574,Goldstream at Peatt (EB),48.449434,-123.501575,
101575,West Saanich at Beaver (EB),48.508456,-123.410038,
101576,Fulton at Karger (SB),48.42127643,-123.5087073,
101577,Treanor at Cottier (WB),48.46557604,-123.4910923,
101580,Sooke at Cecil Blogg (WB),48.432303,-123.509986,
101581,Cordova Bay at Maxine (SB),48.513167,-123.364892,
101582,Cordova Bay at Maxine (WB),48.513139,-123.364556,
101583,Cuaulta 790 block (SB),48.425531,-123.509748,
101584,Jenkins at Phipps (EB),48.438393,-123.507943,
101585,Sooke at Cecil Blogg (EB),48.431801,-123.509329,
101586,Phelps at Sabina (EB),48.466814,-123.491557,
101588,Duke Rd E 3810 block (EB),48.38784,-123.50146,
101589,Bexhill 730 block (EB),48.423509,-123.510455,
101590,West Saanich at Old West Saanich (WB),48.509165,-123.411301,
101591,Duke Rd E at Gilbert (WB),48.388337,-123.502629,
101592,Treanor at Bellamy (WB),48.464916,-123.493685,
101593,Langford Parkway at Westhills Stadium,48.44373786,-123.5269347,
101595,Fulton at Sunheights (SB),48.419836,-123.511199,
101596,Elk Lake 4880 block (SB),48.512461,-123.384379,
101597,Goldstream at Jacobson (WB),48.450142,-123.50427,
101598,Haliburton at Arsenault (WB),48.514261,-123.375676,
101599,Haliburton at Highgate (EB),48.514195,-123.379549,
101601,Cuaulta at Zapata (NB),48.426491,-123.511467,
101602,Millstream 2410 block (NB),48.461293,-123.497641,
101603,Treanor at Selwyn (EB),48.464653,-123.49554,
101604,Gourman at Bellamy (WB),48.470559,-123.490089,
101605,Haliburton at Highgate (WB),48.51433,-123.380552,
101606,Bellamy at Larabie (EB),48.469347,-123.491508,
101607,Jenkins 840 block (WB),48.43882617,-123.5093165,
101609,Bellamy at Phelps (NB),48.466729,-123.493974,
101610,Duke Rd E at Gilbert (WB),48.388351,-123.504085,
101611,Sunheights at Claudette (NB),48.42072662,-123.5124495,
101612,Latoria at Castlewood (WB),48.409351,-123.511448,
101613,Latoria at Castlewood (EB),48.409196,-123.511475,
101616,Patricia Bay at Haliburton (NB),48.515023,-123.384276,
101618,Goldstream at Jacobson (EB),48.450216,-123.504871,
101619,Duke Rd E at Gilbert (EB),48.38816466,-123.5045817,
101620,Jacklin at Orono (NB),48.44799,-123.507102,
101621,Jacklin at Lequesne (SB),48.449693,-123.5063,
101622,Goldie at Bellamy (EB),48.468437,-123.493379,
101623,Treanor at Hoylake (WB),48.464728,-123.497135,
101624,Jacklin at Orono (SB),48.447383,-123.507646,
101625,Jacklin at Station (NB),48.445419,-123.508589,
101626,Langford Parkway at Langford Lake Road,48.44512583,-123.5359112,
101627,West Saanich at Goward (SB),48.510906,-123.414652,
101628,Jenkins 850 block (EB),48.438791,-123.509666,
101629,Gourman at Brandy (WB),48.470556,-123.492888,
101630,Jacklin at Rex (NB),48.44161,-123.510772,
101631,Goldstream at Jacklin (WB),48.450849,-123.506361,
101632,Jacklin at Dunford (SB),48.44439,-123.50943,
101633,West Saanich at Interurban (NB),48.511673,-123.414559,
101634,Walfred 900 block (SB),48.42751,-123.514235,
101635,Jacklin at Jenkins (SB),48.440793,-123.511473,
101636,Duke Rd W at Cliff (NB),48.391578,-123.508389,
101637,Millstream 2330 block (NB),48.463808,-123.499201,
101638,Treanor at Belair (EB),48.464541,-123.49879,
101639,Goldstream at Matson (EB),48.450882,-123.507528,
101640,Jacklin at Terlane (NB),48.438632,-123.512526,
101641,Wesley at Strangcrest (SB),48.515965,-123.374218,
101642,Desmond at Wendey (SB),48.413975,-123.514707,
101643,Sunheights at Batting (WB),48.41893,-123.514847,
101644,Duke Rd W at Cliff (SB),48.391506,-123.508561,
101645,Jacklin at Terlane (SB),48.43868,-123.512711,
101646,Treanor at Belair (WB),48.464625,-123.499193,
101647,Latoria at Kelly Dawn (EB),48.410745,-123.514685,
101648,Sooke at Jacklin (EB),48.4337,-123.514451,
101649,Goldstream AT Leigh Rd (WB),48.44970958,-123.5188355,
101651,Millstream 2400 block (SB),48.461391,-123.498086,
101652,Latoria at Kelly Dawn (WB),48.411054,-123.515215,
101653,Sunheights at Columbus (SB),48.417265,-123.51566,
101654,Jacklin at Sunridge Valley (NB),48.43547263,-123.5142691,
101655,Jenkins at Avrill (WB),48.440648,-123.512661,
101656,Dunford 920 block (WB),48.445094,-123.511291,
101657,Walfred 910 block (EB),48.42882,-123.515512,
101658,Jacklin at Sunridge Valley (SB),48.435469,-123.514492,
101659,Jenkins at Avrill (EB),48.440604,-123.513048,
101660,Cordova Bay at Claremont (NB),48.517766,-123.366929,
101661,Cordova Bay at Haliburton (SB),48.517518,-123.367059,
101663,Claremont at Cambria Wood (EB),48.517918,-123.376437,
101664,Metchosin at Duke Rd W (EB),48.392958,-123.510584,
101665,Latoria at Desmond (EB),48.411307,-123.516694,
101666,Metchosin at Duke Rd W (WB),48.393026,-123.510803,
101667,McCallum at Florence Lake (SB),48.45397762,-123.5096309,
101668,Goldstream 970 block (EB),48.450239,-123.510796,
101669,Latoria at Desmond (WB),48.41156297,-123.5170485,
101670,Florence Lake at Citation (NB),48.455898,-123.507834,
101671,Millstream at Hoylake (NB),48.46588585,-123.5010528,
101672,Sooke at Jacklin (WB),48.434037,-123.516552,
101673,Goldstream 990 block (WB),48.45036434,-123.5108714,
101674,Florence Lake at Citation (SB),48.455585,-123.507972,
101675,Jacklin at Cecil Blogg (SB),48.430604,-123.517416,
101676,Spencer at Trans-Canada (NB),48.45350663,-123.5096781,
101678,Westshore Pkwy AT Westhills Dr (SB),48.44888437,-123.54085,
101679,Goldstream at Spencer (EB),48.449879,-123.512423,
101680,Cordova Bay at Gloria (SB),48.519501,-123.367231,
101681,Dunford at Carlow (WB),48.445891,-123.514491,
101682,Millstream at Goldie (SB),48.467416,-123.501869,
101683,Sooke at Ayton (EB),48.433246,-123.518474,
101684,Jenkins at Hull (WB),48.441441,-123.51646,
101685,Dunford at Carlow (EB),48.445744,-123.514332,
101686,Carlow at Goldstream (SB),48.449238,-123.5133,
101687,Carlow at Costin (NB),48.44757134,-123.5142058,
101688,Langford Parkway at Langford Lake Road,48.44485657,-123.5358724,
101689,Jenkins at Hull (EB),48.44133854,-123.5168353,
101690,Cordova Bay at Gloria (NB),48.520012,-123.367106,
101691,Sooke at Ayton (WB),48.433284,-123.518919,
101692,Carlow at Linda (SB),48.44721836,-123.514753,
101693,Latoria at Klahanie (WB),48.412921,-123.520267,
101694,Florence Lake at Rhapsody (NB),48.458207,-123.509939,
101695,Florence Lake at Rhapsody (SB),48.458013,-123.509977,
101696,Latoria at Klahanie (EB),48.413207,-123.52124,
101697,Setchfield at Buckler (NB),48.462183,-123.507785,
101698,Setchfield at High Forest (SB),48.463255,-123.507019,
101699,Treanor at Camli (EB),48.465893,-123.505166,
101700,Treanor at Camli (WB),48.46624336,-123.5054211,
101701,Setchfield at Martin (NB),48.460743,-123.509643,
101702,All-Fun Recreation,48.47076292,-123.5039617,
101703,Millstream at Hordon (EB),48.47017817,-123.5031776,
101704,Sooke at Willshire (WB),48.432729,-123.521794,
101705,Setchfield 2360 block (NB),48.465577,-123.507522,
101706,Florence Lake at Setchfield (NB),48.459755,-123.511269,
101707,Sooke at Willshire (EB),48.43261,-123.521659,
101708,Langford Parkway at Quality Foods,48.44300599,-123.514568,
101709,Florence Lake at Setchfield (SB),48.459364,-123.511338,
101710,Jenkins at Haslam (EB),48.441659,-123.519877,
101711,West Saanich at Observatory (EB),48.51693,-123.421418,
101712,Goldstream at Leigh (EB),48.449569,-123.517453,
101713,Jenkins at Haslam (WB),48.441878,-123.520608,
101714,Treanor at Misty (WB),48.467048,-123.507016,
101715,Cordova Bay at Doumac (SB),48.522711,-123.367575,
101716,Latoria 850 block (WB),48.414681,-123.524615,
101717,Setchfield at Treanor (NB),48.466498,-123.508255,
101718,Cordova Bay at Doumac (NB),48.52310745,-123.3675119,
101719,Latoria 860 block (EB),48.414577,-123.524693,
101720,Setchfield at Treanor (SB),48.4666,-123.508498,
101721,Bear Mountain Pkwy Farside Longspur (EB),48.47022571,-123.5080495,
101722,Bear Mountain Pkway Nearside Longspur (WB),48.47034703,-123.5085169,
101723,Sooke at Willshire (WB),48.432934,-123.523896,
101724,Sooke at Willshire (EB),48.432794,-123.524008,
101725,West Saanich at Observatory (NB),48.51777,-123.421801,
101726,Jenkins at Glen Lake (EB),48.441814,-123.522742,
101727,Jenkins at Glen Lake (WB),48.441905,-123.523005,
101728,Metchosin at Lomax (EB),48.391723,-123.520735,
101729,Glen Lake at Page (NB),48.434085,-123.525597,
101730,Goldstream AT1170 Block  (EB),48.449587,-123.524154,
101731,Glen Lake at Paddle (SB),48.434302,-123.525652,
101732,Westshore Pkwy at Westhills Dr (NB),48.44718415,-123.539417,
101733,Glen Lake at Colbourne (NB),48.436087,-123.525756,
101734,Metchosin at Lomax (WB),48.39181879,-123.5212158,
101735,Westshore Pkwy at Landing Lane (SB),48.45165567,-123.5415895,
101736,Glen Lake at Colbourne (SB),48.436019,-123.525903,
101737,Cordova Bay at Sutcliffe (SB),48.525241,-123.368468,
101738,Bear Mountain at Echo Valley (EB),48.46898274,-123.5122337,
101739,Glen Lake at Waterlily (NB),48.438542,-123.52759,
101740,Cordova Bay at Walema (NB),48.526417,-123.368303,
101741,Bear Mountain at Echo Valley (WB),48.46910925,-123.5121484,
101742,Glen Lake at Waterlily (SB),48.438477,-123.527773,
101743,Glen Lake at Springhill (WB),48.44269776,-123.5267198,
101744,Sooke at Ronald (EB),48.43237948,-123.5296737,
101745,Glen Lake at Springhill (EB),48.44260586,-123.5262716,
101746,Happy Valley at Acadian (NB),48.427632,-123.530068,
101747,Goldstream at Hartsdale (EB),48.44917702,-123.5209413,
101748,Happy Valley at Huckleberry (SB),48.427488,-123.530355,
101749,Sooke at Ronald (WB),48.432621,-123.529442,
101750,Langford Parkway at Quality Foods,48.4428389,-123.5146053,
101751,Metchosin at Pears (NB),48.389738,-123.525554,
101752,Glen Lake at Glenview (NB),48.441374,-123.528746,
101753,Marwood at Hazelwood (EB),48.428986,-123.531758,
101754,Glen Lake at Kathlynn (NB),48.43972132,-123.5290658,
101755,Glen Lake at Kathlynn (SB),48.4397023,-123.5293156,
101756,Glen Lake at Glenview (SB),48.44101877,-123.5295816,
101757,Marwood at Hazelwood (WB),48.429161,-123.531997,
101758,Metchosin 4110 block (SB),48.38947395,-123.5260573,
101759,Latoria at Happy Valley (WB),48.416135,-123.532815,
101760,Happy Valley at Flatman (NB),48.42307,-123.532746,
101761,Happy Valley at Luxton (NB),48.419584,-123.532901,
101762,Happy Valley at Latoria (NB),48.416499,-123.532999,
101763,Bear Mountain at Stone Gate (NB),48.472615,-123.512833,
101764,Happy Valley at Flatman (SB),48.422606,-123.533048,
101765,Happy Valley at Dicker (NB),48.413504,-123.532995,
101766,Happy Valley at Luxton (SB),48.418621,-123.533094,
101767,Cordova Bay at Hanover (EB),48.528763,-123.372719,
101768,Happy Valley at Latoria (SB),48.416312,-123.533232,
101769,Happy Valley at Dicker (SB),48.413701,-123.533175,
101770,Westshore Pkwy farside Landing Lane (NB),48.4517029,-123.5412691,
101771,Admirals Rd at Maple Bank (SB),48.44172688,-123.427886,
101772,Marwood at Luxton (EB),48.429523,-123.534389,
101773,Sooke at Penwood (WB),48.431111,-123.533606,
101774,Sooke at Penwood (EB),48.43077355,-123.5341768,
101775,Happy Valley at Vitality (WB),48.412666,-123.53455,
101776,Happy Valley at Vitality (EB),48.412484,-123.53463,
101777,Cordova Bay at Sayward Hill (NB),48.530396,-123.374298,
101778,Admirals at Maple Bank (NB),48.44184009,-123.4277484,
101780,Metchosin at Witty Beach (SB),48.384335,-123.526975,
101781,Goldstream at Wenger (SB),48.452016,-123.528711,
101782,Metchosin at Witty Beach (NB),48.38404939,-123.5269395,
101783,West Saanich at Prospect Lake (EB),48.52371641,-123.4305954,
101784,Cordova Bay at Hill Rise (WB),48.53067,-123.382218,
101785,Cordova Bay at Alderley (WB),48.530736,-123.384015,
101786,West Saanich at Prospect Lake (WB),48.523869,-123.430621,
101787,Goldstream at Lakeshore (EB),48.453289,-123.530522,
101788,Cordova Bay at Fowler (WB),48.532195,-123.376751,
101789,Bear Mountain at Players (EB),48.474311,-123.517929,
101790,Bear Mountain at Players (WB),48.47444451,-123.5177295,
101791,Metchosin at Wootton (NB),48.382045,-123.528946,
101792,Happy Valley at Lomalinda (EB),48.41097855,-123.5380133,
101793,Happy Valley at Lomalinda (WB),48.41121982,-123.5378576,
101794,Metchosin at Wootton (SB),48.38217,-123.529065,
101796,Fowler at Cordova Bay (SB),48.53328,-123.378199,
101797,Happy Valley at Wild Ridge (NB),48.409829,-123.539652,
101798,Happy Valley at Wild Ridge (SB),48.409645,-123.539978,
101799,Metchosin at Happy Valley (NB),48.380283,-123.530656,
101800,Happy Valley at Centremont (NB),48.407549,-123.541523,
101801,Sooke 2880 block (EB),48.429228,-123.539793,
101802,Happy Valley at Winter (SB),48.407943,-123.541443,
101803,Fowler at Menawood (SB),48.535124,-123.37912,
101804,Bear Mountain at Nicklaus (EB),48.475077,-123.522142,
101805,William Head at Happy Valley (SB),48.37926,-123.531721,
101806,Glenshire at Sooke (SB),48.42919769,-123.5427265,
101807,Bear Mountain at Nicklaus (WB),48.475294,-123.523381,
101808,West Saanich at Hartland (EB),48.527389,-123.436482,
101809,Goldstream Ave Offramp at Trans-Canada Hwy (SB),48.455129,-123.534099,
101810,West Saanich at Hartland (WB),48.52758134,-123.4364691,
101811,William Head at Parry (NB),48.37696,-123.532575,
101812,William Head at Parry (SB),48.377016,-123.532778,
101815,Sooke at Awsworth (EB),48.425814,-123.563102,
101816,Happy Valley at Rocky Point (NB),48.382453,-123.538364,
101818,William Head 4550 block (NB),48.374919,-123.533791,
101819,Happy Valley at Rocky Point (SB),48.382472,-123.538638,
101820,West Shore 2880 block (NB),48.45671,-123.538972,
101821,Fowler at Sayward (SB),48.538295,-123.381095,
101822,Sooke at Awsworth (WB),48.42603,-123.563709,
101823,Patricia Bay at Sayward (NB),48.536712,-123.388902,
101825,Sayward at Fowler (EB),48.538644,-123.38334,
101826,William Head 4550 block (SB),48.37505,-123.533913,
101828,Patricia Bay at Sayward (SB),48.538215,-123.389543,
101829,Happy Valley at Neild (EB),48.40482,-123.547483,
101830,Happy Valley at Neild (WB),48.40477,-123.547836,
101831,Happy Valley 4370 block (SB),48.384441,-123.541619,
101832,Happy Valley 4360 block (NB),48.385132,-123.542244,
101833,Amy at West Shore Pky (WB),48.457878,-123.541032,
101834,Bear Mountain at Country Club Way (EB),48.475922,-123.530697,
101835,Happy Valley 4340 block (EB),48.386403,-123.544463,
101836,Happy Valley 4350 block (WB),48.386453,-123.544222,
101837,Happy Valley at Flesh (NB),48.402085,-123.550205,
101838,Rocky Point 4540 block (SB),48.3773,-123.54185,
101839,Happy Valley at Flesh (SB),48.40197,-123.550469,
101840,West Saanich at Matterhorn (SB),48.532286,-123.438539,
101841,Happy Valley at Bennett (NB),48.38877881,-123.5475685,
101842,Happy Valley at Glen Forest (NB),48.399331,-123.55081,
101843,Happy Valley at Bennett (SB),48.38864,-123.547659,
101844,West Saanich at Matterhorn (NB),48.533859,-123.43765,
101845,Happy Valley at Glen Forest (SB),48.399297,-123.551006,
101846,Phipps at Kelly (NB),48.440555,-123.505614,
101847,Rocky Point 4540 block (NB),48.377455,-123.54149,
101848,Happy Valley at Brookview (NB),48.397339,-123.551126,
101849,Happy Valley at Brookview (SB),48.397348,-123.551313,
101850,Amy at Sooke Lake (EB),48.458635,-123.545586,
101851,Happy Valley at Lindholm (WB),48.39320293,-123.5511811,
101852,Phipps at Kelly (SB),48.440604,-123.505803,
101853,Happy Valley at Lindholm (EB),48.3929,-123.550951,
101854,Amy at Sooke Lake (WB),48.458861,-123.545741,
101855,Taylor at William Head (WB),48.36920651,-123.5395069,
101856,West Saanich at Wallace (SB),48.535148,-123.437491,
101857,West Saanich at Wallace (NB),48.53553158,-123.4371669,
101858,William Head at Taylor (NB),48.36894525,-123.5395489,
101859,Rocky Point at Walpole (SB),48.374356,-123.544328,
101861,Island View at Pat Bay Hwy (EB),48.57231365,-123.3988326,
101862,Rocky Point at Walpole (NB),48.37405601,-123.5443986,
101863,Mt Wells at Sunvale (NB),48.458576,-123.549116,
101864,Sooke Lake at Amy (WB),48.460049,-123.549356,
101865,Sooke Lake at Amy (EB),48.459951,-123.549089,
101866,Mt Wells at Bolanne (EB),48.45709,-123.551259,
101867,Sooke Lake at Corrine (WB),48.4598,-123.550722,
101868,Rocky Point at Taylor (EB),48.371774,-123.547276,
101869,William Head at Lombard (NB),48.365054,-123.54354,
101870,Rocky Point at Tiswilde (WB),48.37166287,-123.5477359,
101871,William Head at Lombard (SB),48.365175,-123.543648,
101872,Humpback at Rock Hill (SB),48.458853,-123.553361,
101873,West Saanich 5750 block (SB),48.541378,-123.436788,
101874,Lombard at Tavane (WB),48.366592,-123.548552,
101875,Rocky Point at Arden (NB),48.368938,-123.550348,
101876,Rocky Point at Arden (SB),48.369009,-123.550501,
101877,Lombard at Tavane (EB),48.366573,-123.548907,
101878,West Saanich 5780 block (NB),48.543187,-123.436693,
101879,William Head at Boblaw (NB),48.35822122,-123.545194,
101880,William Head at Boblaw (SB),48.358525,-123.54527,
101881,Sooke at Woodruff (WB),48.426218,-123.569133,
101883,Tanner at Marie Meadows (WB),48.55435,-123.395011,
101885,Tanner at Marie Meadows (EB),48.554214,-123.394993,
101886,Tanner at Conconi (WB),48.554338,-123.398256,
101887,William Head at Sandgate (NB),48.353548,-123.547316,
101888,Tanner at Rodolph (EB),48.554248,-123.400417,
101889,Tanner at Conconi (EB),48.554219,-123.398212,
101890,Tanner at Rodolph (WB),48.55439642,-123.401154,
101891,West Saanich at Glen Nevis (NB),48.547714,-123.441068,
101892,West Saanich at Glen Nevis (SB),48.547512,-123.441405,
101893,West Saanich at Durrance (SB),48.550603,-123.439886,
101894,Central Saanich at Tanner (NB),48.557129,-123.403416,
101895,Central Saanich at Tanner (SB),48.557105,-123.403619,
101896,West Saanich at Durrance (NB),48.55121193,-123.4400613,
101897,Central Saanich at Styan (NB),48.559798,-123.403444,
101899,West Saanich 6090 block (NB),48.554231,-123.438643,
101900,West Saanich 6340 block (SB),48.554583,-123.438636,
101901,Central Saanich at Styan (SB),48.560428,-123.403652,
101902,Sooke 4200 block (SB),48.407484,-123.584193,
101903,Sooke 4480 block (EB),48.399253,-123.58943,
101904,Central Saanich at Handy (NB),48.562311,-123.403444,
101905,Sooke 4490 block (WB),48.399103,-123.590296,
101906,Central Saanich at Keating Cross (SB),48.564529,-123.403641,
101907,Central Saanich at Keating Cross (NB),48.564833,-123.403438,
101908,Keating Cross at Mirah (EB),48.565065,-123.406216,
101909,Keating Cross at Mirah (WB),48.565207,-123.407248,
101911,Keating Cross at Veyaness (EB),48.56506,-123.410053,
101912,West Saanich at Old West Saanich (SB),48.560926,-123.436651,
101914,West Saanich at Old West Saanich (NB),48.560891,-123.436456,
101915,Keating Cross at Veyaness (WB),48.565211,-123.410247,
101916,Sooke 4150 block (NB),48.409568,-123.585264,
101917,Keating Cross at Rajpur (EB),48.565064,-123.413115,
101919,Keating Cross at Rajpur (WB),48.56519887,-123.4143657,
101920,Keating Cross at Kirkpatrick (EB),48.565056,-123.419288,
101921,Keating Cross at Oldfield (WB),48.565211,-123.418361,
101923,Sooke 5110 block (SB),48.394061,-123.627382,
101924,Keating Cross at Bryn (EB),48.565707,-123.426475,
101925,Keating Cross at Bryn (WB),48.565574,-123.4275,
101928,West Saanich at Keating Cross (SB),48.56457,-123.438115,
101929,Keating Cross at West Saanich (EB),48.565117,-123.437366,
101930,Benvenuto at West Saanich (WB),48.565255,-123.439603,
101931,West Saanich at Keating Cross (NB),48.565845,-123.439043,
101932,West Saanich at Kersey (SB),48.566768,-123.440072,
101933,Benvenuto at Garden Gate (EB),48.563781,-123.453512,
101934,Benvenuto at Trudeau (WB),48.562986,-123.456121,
101935,Benvenuto at Trudeau (EB),48.562851,-123.456129,
101936,Benvenuto at Garden Gate (WB),48.563837,-123.453713,
101937,Sooke at Kangaroo (EB),48.392936,-123.597963,
101938,Sooke 4670 block (WB),48.393481,-123.596897,
101939,Benvenuto at Knott (EB),48.56615364,-123.4470736,
101940,Wallace at Lydia (EB),48.56333039,-123.4591541,
101941,Wallace at Lydia (WB),48.563298,-123.458808,
101942,East Saanich at Cooperidge (SB),48.573269,-123.403751,
101943,Benvenuto at Knott (WB),48.566306,-123.447437,
101944,East Saanich at Cooperidge (NB),48.57393108,-123.4040747,
101945,Wallace at Woodward (SB),48.564333,-123.460241,
101946,Wallace at Woodward (NB),48.564411,-123.460072,
101947,West Saanich 6870 block (SB),48.56907,-123.441497,
101948,West Saanich 6880 block (NB),48.569274,-123.441316,
101949,Arbutus at finnerty (SB),48.47082302,-123.3032133,
101950,Butchart Gardens,48.563097,-123.466557,
101951,Arbutus at Finnerty (NB),48.47088546,-123.303049,
101952,Wallace 6760 block (SB),48.565859,-123.46128,
101953,Wallace 6770 block (NB),48.566314,-123.46135,
101954,East Saanich at Dogwood (NB),48.577002,-123.406645,
101955,East Saanich at Stellys Cross (NB),48.579589,-123.408756,
101956,Sooke at Impala (SB),48.393836,-123.605616,
101957,Sooke at Impala (NB),48.394316,-123.605978,
101958,Wallace at Springside (NB),48.569579,-123.45563,
101959,West Saanich at Marchant (SB),48.572727,-123.442677,
101960,Wallace at McKenna (EB),48.56876,-123.459363,
101961,West Saanich at Marchant (NB),48.572897,-123.442585,
101962,Wallace at Springside (SB),48.569815,-123.455531,
101963,Wallace at McKenna (WB),48.568859,-123.459409,
101964,Wallace at Llanfair (NB),48.570693,-123.454007,
101965,Sooke 4880 block (SB),48.396504,-123.609291,
101966,Wallace at Marin Park (SB),48.571789,-123.452695,
101967,Sooke 4880 block (NB),48.396861,-123.609453,
101968,East Saanich at Stellys Cross (SB),48.579917,-123.409191,
101969,Wallace 7200 block (WB),48.576088,-123.433319,
101971,Wallace at Marchant (EB),48.572718,-123.451049,
