route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937117,aa6519233,14,0,Downtown,1,100,1-4-364,5167,0,100,7,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937117,aa6518770,15,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937117,aa6519015,16,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937117,aa6518959,17,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937117,aa6519021,18,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518715,1,0,Downtown To 21 Interurban,0,200,1-7-277,2852,1,200,25,1
21-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518718,2,0,Interurban - Camosun Only,0,200,1-21-366,1566,1,200,38,1
21-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518734,3,0,Downtown To 7 UVic,1,100,1-21-364,2327,0,100,29,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518719,4,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518985,5,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518930,6,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6519209,7,0,Downtown,1,100,1-4-364,5167,0,100,7,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518482,8,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518485,9,0,Downtown,1,100,1-27-321,4067,0,100,15,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518500,10,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518505,11,0,Downtown,1,200,1-28-344,3690,1,200,17,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6519205,12,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6519007,13,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518951,14,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518769,15,0,Downtown To 21 Interurban,0,200,1-7-277,2852,1,200,25,1
21-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518772,16,0,Interurban - Camosun Only,0,200,1-21-366,1566,1,200,38,1
21-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518776,17,0,Downtown To 7 UVic,1,100,1-21-364,2327,0,100,29,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518779,18,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518890,19,0,Tillicum Mall via Gorge,1,100,1-11-341,4708,0,100,9,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518851,20,0,UVic via Uplands,0,200,1-11-338,4626,1,200,11,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6519251,21,0,Downtown,1,100,1-4-364,5167,0,100,7,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518579,22,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518448,23,0,Downtown,1,200,1-28-344,3690,1,200,17,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518562,24,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937118,aa6518556,25,0,Downtown,1,100,1-27-321,4067,0,100,15,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518917,1,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
26-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518627,2,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518633,3,0,UVic via McKenzie,0,100,1-26-370,4096,0,100,14,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518984,4,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518928,5,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518990,6,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518935,7,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6519213,8,0,Downtown,1,100,1-4-364,5167,0,100,7,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6519200,9,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6519214,10,0,Downtown,1,100,1-4-364,5167,0,100,7,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518508,11,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518522,12,0,Downtown,1,100,1-27-321,4067,0,100,15,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518529,13,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518536,14,0,Downtown,1,200,1-28-344,3690,1,200,17,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518542,15,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518550,16,0,Downtown,1,100,1-27-321,4067,0,100,15,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518554,17,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518565,18,0,Downtown,1,100,1-27-321,4067,0,100,15,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518570,19,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6518574,20,0,Downtown,1,200,1-28-344,3690,1,200,17,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6519254,21,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
30-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6519516,22,0,Downtown,1,100,1-30-404,3160,0,100,20,1
30-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6519463,23,0,Royal Oak Exch to 75 Saanichton,0,220,1-30-405,190,1,220,139,2
75-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6519636,24,0,Saanichton Exchange,0,220,1-75-527,246,1,220,125,2
75-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6519659,25,0,Royal Oak Exchange to 31 Downtown,1,120,1-75-526,159,0,120,148,2
31-Victoria,aaVIC1807-MV1807ST-Sunday-11,937119,aa6519522,26,0,Gorge Only,1,140,1-31-318,68,0,140,182,3
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518721,1,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6519180,2,0,Downtown,1,100,1-4-364,5167,0,100,7,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6519191,3,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518862,4,0,Tillicum Mall via Gorge,1,100,1-11-341,4708,0,100,9,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518824,5,0,UVic via Uplands,0,200,1-11-338,4626,1,200,11,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6519182,6,0,Downtown,1,100,1-4-364,5167,0,100,7,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518479,7,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518483,8,0,Downtown,1,200,1-28-344,3690,1,200,17,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518499,9,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518506,10,0,Downtown,1,100,1-27-321,4067,0,100,15,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518520,11,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518526,12,0,Downtown,1,200,1-28-344,3690,1,200,17,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518532,13,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518540,14,0,Downtown,1,100,1-27-321,4067,0,100,15,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518546,15,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518561,16,0,Downtown,1,200,1-28-344,3690,1,200,17,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518560,17,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518564,18,0,Downtown,1,200,1-28-344,3690,1,200,17,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518563,19,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937120,aa6518571,20,0,Downtown,1,100,1-27-321,4067,0,100,15,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6519179,1,0,Downtown,1,100,1-4-364,5167,0,100,7,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6519186,2,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6518899,3,0,Tillicum Mall via Gorge,1,100,1-11-341,4708,0,100,9,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6518823,4,0,UVic via Uplands,0,200,1-11-338,4626,1,200,11,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6519185,5,0,Downtown,1,100,1-4-364,5167,0,100,7,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6518472,6,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6518480,7,0,Downtown,1,200,1-28-344,3690,1,200,17,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6518487,8,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6518501,9,0,Downtown,1,100,1-27-321,4067,0,100,15,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6519203,10,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6519220,11,0,Downtown,1,100,1-4-364,5167,0,100,7,1
75-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6519627,12,0,Saanichton Exchange via Butchart Gardens,0,200,1-75-536,1407,1,200,43,1
75-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6519650,13,0,Downtown,1,100,1-75-532,1481,0,100,40,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6518551,14,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6518552,15,0,Downtown,1,200,1-28-344,3690,1,200,17,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937121,aa6519248,16,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
6-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519269,1,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519289,2,0,6A Royal Oak Exch via Emily Carr,0,101,1-6-477,1586,0,101,37,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519537,3,0,UVic Via Royal Oak,0,102,1-39-476,208,0,102,134,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519544,4,0,Royal Oak Exch,1,201,1-39-475,262,1,201,122,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519528,5,0,Cordova Bay,0,100,1-32-202,1028,0,100,60,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519519,6,0,Royal Oak Exchange,1,200,1-32-197,920,1,200,67,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519534,7,0,UVic Via Royal Oak,0,102,1-39-476,208,0,102,134,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519545,8,0,Royal Oak Exch,1,201,1-39-475,262,1,201,122,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519529,9,0,Cordova Bay,0,100,1-32-202,1028,0,100,60,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519523,10,0,Royal Oak Exchange,1,200,1-32-197,920,1,200,67,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519538,11,0,UVic Via Royal Oak,0,102,1-39-476,208,0,102,134,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519546,12,0,Royal Oak Exch,1,201,1-39-475,262,1,201,122,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519530,13,0,Cordova Bay,0,100,1-32-202,1028,0,100,60,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519524,14,0,Royal Oak Exchange,1,200,1-32-197,920,1,200,67,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519539,15,0,UVic Via Royal Oak,0,102,1-39-476,208,0,102,134,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519548,16,0,Royal Oak Exch,1,201,1-39-475,262,1,201,122,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519526,17,0,Cordova Bay,0,100,1-32-202,1028,0,100,60,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519527,18,0,Royal Oak Exchange,1,200,1-32-197,920,1,200,67,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519540,19,0,UVic Via Royal Oak,0,102,1-39-476,208,0,102,134,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519547,20,0,Royal Oak Exch,1,201,1-39-475,262,1,201,122,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519531,21,0,Cordova Bay,0,100,1-32-202,1028,0,100,60,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519525,22,0,Royal Oak Exchange,1,200,1-32-197,920,1,200,67,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519541,23,0,UVic Via Royal Oak,0,102,1-39-476,208,0,102,134,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519549,24,0,Royal Oak Exch,1,201,1-39-475,262,1,201,122,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519532,25,0,Cordova Bay,0,100,1-32-202,1028,0,100,60,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519533,26,0,Royal Oak Exchange,1,200,1-32-197,920,1,200,67,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519542,27,0,UVic Via Royal Oak,0,102,1-39-476,208,0,102,134,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519550,28,0,Royal Oak Exch,1,201,1-39-475,262,1,201,122,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519535,29,0,Cordova Bay,0,100,1-32-202,1028,0,100,60,1
32-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519536,30,0,Royal Oak Exchange,1,200,1-32-197,920,1,200,67,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519543,31,0,UVic Via Royal Oak,0,102,1-39-476,208,0,102,134,1
39-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519551,32,0,Royal Oak Exch,1,201,1-39-475,262,1,201,122,1
30-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519510,33,0,Downtown,1,100,1-30-404,3160,0,100,20,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6518577,34,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6518578,35,0,Downtown,1,100,1-27-321,4067,0,100,15,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519255,36,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519259,37,0,Downtown,1,100,1-4-364,5167,0,100,7,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937122,aa6519261,38,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
6-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6519297,1,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6519272,2,0,6A Downtown via Emily Carr,1,201,1-6-474,1628,1,201,36,1
6-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6519287,3,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6519271,4,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6519280,5,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6519188,6,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
26-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6518639,7,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6518934,8,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6518745,9,0,Downtown To 21 Interurban,0,200,1-7-277,2852,1,200,25,1
21-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6518747,10,0,Interurban - Camosun Only,0,200,1-21-366,1566,1,200,38,1
21-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6518752,11,0,Downtown To 7 UVic,1,100,1-21-364,2327,0,100,29,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6518754,12,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6519005,13,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6518949,14,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937123,aa6518767,15,0,Downtown Only,0,220,1-7-282,382,1,220,93,2
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518979,1,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518921,2,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518723,3,0,Downtown Only,0,220,1-7-282,382,1,220,93,2
4-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6519193,4,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518866,5,0,Tillicum Mall via Gorge,1,100,1-11-341,4708,0,100,9,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518828,6,0,UVic via Uplands,0,200,1-11-338,4626,1,200,11,1
14-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6519102,7,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
14-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6519120,8,0,UVic via Richmond,0,200,1-14-367,5298,1,200,6,1
14-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6519127,9,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
22-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518605,10,0,Hillside Mall via Fernwood,1,200,1-22-538,1288,1,200,48,1
22-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518610,11,0,Vic General via Burnside,0,100,1-22-537,1340,0,100,46,1
22-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518616,12,0,Downtown,1,222,1-22-547,124,1,222,153,2
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518780,13,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518891,14,0,Tillicum Mall via Gorge,1,100,1-11-341,4708,0,100,9,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518852,15,0,UVic via Uplands,0,200,1-11-338,4626,1,200,11,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518894,16,0,Tillicum Mall via Gorge,1,100,1-11-341,4708,0,100,9,1
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518855,17,0,UVic via Uplands,0,200,1-11-338,4626,1,200,11,1
14-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6519176,18,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
21-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518805,19,0,Downtown To 7N UVic,1,100,1-21-364,2327,0,100,29,1
7-Victoria,aaVIC1807-MV1807ST-Sunday-11,937125,aa6518802,20,0,7N UVic - Cook St Village,1,120,1-7-280,692,0,120,75,2
11-Victoria,aaVIC1807-MV1807ST-Sunday-11,937126,aa6518872,1,0,Tillicum Mall via Gorge,1,100,1-11-341,4708,0,100,9,1
75-Victoria,aaVIC1807-MV1807ST-Sunday-11,937126,aa6519626,2,0,Saanichton Exchange via Butchart Gardens,0,200,1-75-536,1407,1,200,43,1
75-Victoria,aaVIC1807-MV1807ST-Sunday-11,937126,aa6519648,3,0,Downtown,1,100,1-75-532,1481,0,100,40,1
30-Victoria,aaVIC1807-MV1807ST-Sunday-11,937126,aa6519444,4,0,Royal Oak Exchange via Carey,0,200,1-30-403,2902,1,200,22,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519033,1,0,Cedar Hill,0,141,1-24-244,14,0,141,227,3
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519042,2,0,Admirals Walk via Colville,1,200,1-24-257,845,1,200,71,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519034,3,0,Cedar Hill via Parklands,0,101,1-24-247,450,0,101,88,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519050,4,0,Admirals Walk via Colville,1,200,1-24-257,845,1,200,71,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519048,5,0,Cedar Hill,0,100,1-24-256,941,0,100,66,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519043,6,0,Admirals Walk via Colville/Parklands,1,201,1-24-258,375,1,201,102,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519035,7,0,Cedar Hill via Parklands,0,101,1-24-247,450,0,101,88,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519044,8,0,Admirals Walk via Colville,1,200,1-24-257,845,1,200,71,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519049,9,0,Cedar Hill,0,100,1-24-256,941,0,100,66,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519045,10,0,Admirals Walk via Colville/Parklands,1,201,1-24-258,375,1,201,102,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519036,11,0,Cedar Hill,0,100,1-24-256,941,0,100,66,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519046,12,0,Admirals Walk via Colville,1,200,1-24-257,845,1,200,71,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519037,13,0,Cedar Hill via Parklands,0,101,1-24-247,450,0,101,88,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519047,14,0,Admirals Walk via Colville/Parklands,1,201,1-24-258,375,1,201,102,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519038,15,0,Cedar Hill,0,100,1-24-256,941,0,100,66,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519051,16,0,Admirals Walk via Colville,1,200,1-24-257,845,1,200,71,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519039,17,0,Cedar Hill,0,100,1-24-256,941,0,100,66,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519052,18,0,Admirals Walk via Colville,1,200,1-24-257,845,1,200,71,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519040,19,0,Cedar Hill,0,100,1-24-256,941,0,100,66,1
24-Victoria,aaVIC1807-MV1807ST-Sunday-11,937127,aa6519053,20,0,Admirals Walk via Colville,1,200,1-24-257,845,1,200,71,1
